,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters
145,3.0,1522.06792,64848.13593,Education,507.35597340000004,Yes,127.81585179999999,Yes,Female,By_16:00,0.746035903,0.46671849,2.073438445,0.516552099,3.559655785,9.968631712,7886.0,86.98610258,132.0703189,1542.299156,27948.17643,Yes,16336.89198,11.49218512,547.6384893,58.96048266,257927.4397,100.0,45_and_up,5.0,462.2901209,15.0,Foot_or_bicycle,Public_Sector,661.2904973999999,1.0,Yes
1773,3.0,234.9879906,20853.75214,Social,78.3293302,No,266.2317179,Yes,Female,After_16:00,0.35474653700000003,0.036173544,4.595908048,9.122786713,9.010007638,9.728824513,4294.0,89.43159531,502.27221710000003,3666.8616130000005,59785.05569,No,70879.32762000001,22.411430499999998,280.7923972,76.7732128,6223.813301,70.0,Below_30,2.0,806.4364089,11.0,Motorcycle_or_truck,Hightech,655.5364834,0.0,No
7289,10.0,665.5858109000001,87984.90291,Social,221.861937,No,396.5750237,Yes,Male,After_16:00,,0.880132778,5.429386126,5.790808287000001,9.487497106000001,6.7461874029999995,9573.0,3.861399717,425.71798689999997,4817.186211,53499.92748,No,157271.7494,,137.6222972,96.46376651,49454.58101,70.0,Below_30,0.0,698.9061498,11.0,Foot_or_bicycle,Student_or_Unemployed,552.2049182999999,0.0,
1981,9.0,376.7025457,31448.51236,Healthcare,125.5675152,No,250.4510207,Yes,Male,By_16:00,0.581773881,0.735231654,1.910298548,0.354510259,5.850749894,3.163765681,6760.0,56.14211669,519.813696,3544.137599,60011.84691,No,62725.71378,22.79942315,275.9242846,42.68974166,15902.7684,80.0,45_and_up,4.0,800.900991,14.0,Motorcycle_or_truck,Services_or_Retail,616.047125,0.0,No
8145,4.0,428.58666380000005,66163.6804,Healthcare,142.86222130000002,No,463.129299,Yes,Female,After_16:00,0.44794901200000004,0.405760047,8.510240405,5.193943398,2.431667275,9.891896469,4246.0,92.51561535,413.2604004,5457.813791,50855.07655,No,214488.7476,20.32880716,116.60210330000001,96.52553874,20562.47649,80.0,30-45,2.0,633.9222128,7.0,Car,Public_Sector,431.34984510000004,2.0,No
2146,1.0,1022.4320050000001,172545.0199,Environment,340.8106684,No,506.278224,No,Male,After_16:00,0.554923425,0.276775898,6.117806053,2.29209356,0.402218523,7.953712689,3506.0,95.62224497,449.3114438,5961.405127,56576.360720000004,No,256317.6401,21.196967800000003,55.93935416,55.22042566,116502.7224,90.0,Below_30,2.0,716.4149786,9.0,Public_or_other,Public_Sector,522.8137134,2.0,Yes
2805,4.0,623.6460316,59951.24476,Education,207.8820105,No,288.39072999999996,Yes,Female,By_16:00,0.08317702,0.668747558,3.239006642,2.472470605,7.199525891,8.95489515,9046.0,29.37788176,397.2688048,3678.4449090000003,49390.29465,No,83169.21312999999,19.93160317,241.00261880000002,30.65179759,43432.81231,100.0,30-45,3.0,662.6016028,11.0,Public_or_other,Student_or_Unemployed,552.4412111,2.0,No
6167,4.0,307.1366784,46004.91331,Financial,102.3788928,No,449.3593557,Yes,Male,By_16:00,0.987185676,0.031385591000000004,8.680862843,3.693103362,9.071733207000001,0.113202864,4863.0,30.34505993,415.8632694,5325.320096,50756.86985,No,201923.8306,20.39272589,121.6473783,38.43784721,10593.816579999999,60.0,Below_30,3.0,633.3150357000001,12.0,Public_or_other,Public_Sector,428.2043153,0.0,No
7205,8.0,325.8563799,37285.73066,Education,,No,343.2714498,Yes,Female,After_16:00,0.807549472,,9.834709875,0.879931757,4.157386423999999,2.3903479080000003,8377.0,36.16176306,,4230.878414,47077.80959,No,117835.2883,19.97703577,209.20807230000003,64.76213341,11916.66105,100.0,Below_30,2.0,596.0147832,10.0,Car,Industry_or_other,405.027752,0.0,No
9529,3.0,1326.09318,216546.0147,Social,442.03105999999997,Yes,489.88868489999993,Yes,Male,By_16:00,0.390655297,0.261596314,5.748326072999999,3.690943189,4.805779511,5.564164312000001,4696.0,51.95968561,490.22065269999996,5879.328154,58095.17834,Yes,239990.9236,22.140927100000003,43.65790598,17.80500528,195843.4891,70.0,45_and_up,1.0,719.5226402000001,13.0,Car,Industry_or_other,458.6703687,1.0,Yes
8178,1.0,733.1003787000001,67637.87538,Social,244.3667929,No,276.78832539999996,Yes,Male,By_16:00,0.8993656790000001,0.39563259700000003,3.5839053589999996,4.0927013269999994,6.711286492999999,0.988100944,3997.0,7.343703066000001,536.260049,3840.4033520000003,62174.665179999996,No,76611.77706000001,23.15728933,262.55821430000003,81.77273003,59969.49626,70.0,45_and_up,0.0,827.0185230000001,13.0,Motorcycle_or_truck,Services_or_Retail,633.4112927,1.0,No
9715,7.0,512.0144472000001,82684.73451000001,Financial,170.6714824,No,484.467196,Yes,Male,After_16:00,0.18097045,0.113221763,0.203997118,4.556760401,9.421117073,1.6883532069999998,4886.0,28.82445185,435.0013795,5714.674719,53459.95544,,234708.46399999998,20.85668668,81.57877655,40.02414208,29309.42638,60.0,30-45,3.0,666.5545426,12.0,Car,Public_Sector,453.21316310000003,0.0,No
6674,7.0,367.1468617,44078.6194,Military,122.3822872,No,360.1715607,Yes,Male,By_16:00,0.646423827,0.17073384100000003,6.854054376000001,5.991610005,3.395064108,5.74988255,5700.0,19.66030304,380.7231915,4363.16199,47785.068810000004,Maybe,129723.5532,19.51212934,184.23963480000003,18.96555643,15109.806509999999,30.0,45_and_up,3.0,622.2397014,6.0,Motorcycle_or_truck,Student_or_Unemployed,487.1433459,0.0,No
4270,10.0,1184.302764,252431.3618,Healthcare,394.767588,Yes,639.4429774,No,Male,After_16:00,0.6420172829999999,0.791101035,,2.406560176,6.223543957,4.772297496,7066.0,25.04948401,556.7733147999999,7507.976403000001,64986.73304,Yes,,23.59604447,172.2711226,59.22049663,156246.2161,80.0,Below_30,2.0,773.1780472,14.0,Public_or_other,Hightech,416.2755324,2.0,Yes
5415,10.0,821.8719382999999,96682.32208,Other,273.9573128,No,352.91017089999997,Yes,Female,After_16:00,0.8699659759999999,0.750917122,0.25160027,4.852537652,2.9798990439999997,8.498970107,5191.0,97.61953251,444.84950480000003,4418.800719,53819.83059,Maybe,124545.5888,21.09145573,160.28410580000002,91.8378209,75336.56653,50.0,Below_30,1.0,701.5772519999999,9.0,Motorcycle_or_truck,Hightech,531.8433612,1.0,No
3789,6.0,197.8974812,21865.26581,Social,65.96582706,No,331.4635286,Yes,Female,After_16:00,0.914424955,0.081802452,1.5864609719999998,4.842806689,8.523851172,6.521307097,3914.0,43.85688712,379.1722856,4072.9798579999997,45288.13287,No,109868.0708,19.47234669,228.0175215,94.48412505,4427.456167,70.0,45_and_up,2.0,576.9985847,7.0,Foot_or_bicycle,Services_or_Retail,405.1943496,3.0,No
8489,2.0,1011.4798310000001,105756.93,Education,337.1599436,No,313.6699125,Yes,Female,After_16:00,0.70421422,0.674387442,5.30429766,7.820067531,3.9040428260000004,5.649721839,6481.0,27.19793618,356.1617965,3849.0227189999996,42418.60262,No,,18.87224938,267.17058330000003,97.18484040000001,114023.9875,100.0,Below_30,3.0,538.7228338,9.0,Car,Hightech,373.6204514,0.0,No
1839,1.0,50.33731075,3768.110282,Financial,16.77910358,Yes,224.57160860000002,Yes,Male,After_16:00,0.8320752,0.9676159790000001,7.4133736379999995,3.6051847439999998,6.978736177999999,7.01776861,8583.0,17.18457576,296.58124649999996,2838.8785780000003,41797.04524,Yes,50432.40737,17.22153438,362.71924260000003,61.81554424,308.31742060000005,60.0,45_and_up,0.0,599.2243735000001,12.0,Foot_or_bicycle,Industry_or_other,619.6881816,2.0,No
5654,5.0,295.23699639999995,27105.23181,Financial,98.41233214,No,275.42515469999995,Yes,Female,By_16:00,0.07844767,0.306630036,5.465299608,0.464420784,4.760831727,9.808855725,8657.0,61.52275258,317.84321960000005,3389.937986,40083.24456,No,75859.01584,17.82815805,296.6808561,91.97889350000001,9793.39945,60.0,45_and_up,2.0,530.4179209,5.0,,Industry_or_other,433.6330157,1.0,No
7094,3.0,620.4649410000001,76587.19924,Social,206.82164699999998,No,370.30552819999997,Yes,Female,By_16:00,0.724743487,0.993350955,7.072661442,9.301773112000001,,1.422402749,7023.0,2.333590621,433.78390830000006,4570.623099,52191.12394,No,137126.1842,20.82747964,146.2297478,45.85573112,42992.01532,70.0,45_and_up,3.0,670.7668812000001,9.0,Motorcycle_or_truck,Student_or_Unemployed,486.66162189999994,1.0,No
9195,2.0,567.4756459,77957.79825,Financial,189.15854860000002,No,412.12939520000003,Yes,Female,After_16:00,0.309926094,0.44383432899999997,7.2863109779999995,5.479008607000001,8.371822825,1.256108726,7796.0,51.21191021,437.1622852,4995.618523,54578.758420000006,No,169850.6384,20.90842618,118.13294520000001,89.60133961,35980.11507,60.0,Below_30,4.0,708.5628199,12.0,Foot_or_bicycle,Student_or_Unemployed,547.8076474,0.0,No
2345,4.0,1561.8051,268928.7332,Social,520.6016999,Yes,516.5729064,No,Male,By_16:00,0.571430697,0.06914242599999999,1.561811136,8.044371025,0.145076318,3.6323580910000004,8350.0,20.15740506,505.61940599999997,6176.967876,60355.33686,Yes,266847.5676,22.48598243,23.94632402,19.82291623,271556.7316,70.0,Below_30,1.0,748.5418207,13.0,Public_or_other,Student_or_Unemployed,483.6541294,0.0,Yes
6510,5.0,,-3693.493044,Social,-19.900651999999997,Yes,185.5965847,Yes,Female,,0.8982405720000001,0.465668549,3.173513268,3.938271902,1.641018493,8.486008444,8334.0,57.44291754,633.8506073,3123.667061,68234.33501,Yes,34446.09224,25.17638988,363.7974889,81.32535673,386.135298,70.0,Below_30,3.0,901.4413894999999,13.0,Motorcycle_or_truck,Industry_or_other,624.8323688999999,2.0,Yes
9732,1.0,418.8461593,56799.66127999999,Military,139.6153864,No,406.8295245,Yes,Male,By_16:00,0.64648609,0.32167835100000003,0.316544599,2.003428701,1.31207491,2.043550047,3318.0,68.20360101,433.5960328,4935.487311,49146.8132,Maybe,165510.262,20.82296888,206.61256980000002,,19642.071519999998,30.0,Below_30,3.0,594.8982659,5.0,Public_or_other,Public_Sector,327.95776789999996,0.0,No
3871,9.0,338.72880330000004,40771.88957,Other,112.90960109999999,No,361.1020601,Yes,Female,By_16:00,0.533183179,0.623290937,5.222575115,9.123011457,6.04666315,4.8388125539999995,5133.0,73.09156237,489.2809022,4589.582405,57356.0631,Maybe,130394.6978,22.11969489,141.5352378,16.77426391,12871.48763,50.0,30-45,3.0,738.9598854,9.0,Motorcycle_or_truck,Services_or_Retail,524.9937347,0.0,Yes
2575,1.0,530.0205778,96671.80748999999,Social,176.67352590000002,No,547.1776656000001,No,Male,By_16:00,0.403475369,0.072513181,8.263306988,7.467337896,7.777740431000001,6.737469882,6905.0,52.17924188,411.9322025,6295.641061,52731.77688,No,299403.3978,20.29611299,109.3939158,12.10034385,31400.20829,70.0,45_and_up,4.0,653.1780610000001,7.0,Public_or_other,Hightech,455.4426244,0.0,Yes
97,8.0,1159.8607550000002,257231.5886,Financial,386.6202515,Yes,665.3339745000001,No,Female,After_16:00,0.8172288209999999,0.206253217,4.803406477,6.828671687000001,1.261208034,5.119466844,4872.0,73.38594305,285.44806360000007,7224.235872,44080.7124,Yes,442669.2976,16.8952083,279.28939610000003,23.57523672,149871.8391,60.0,30-45,1.0,539.3973014,8.0,Public_or_other,Industry_or_other,431.92129349999993,0.0,No
8496,10.0,438.519997,59267.214920000006,Social,146.1733323,No,405.4584648,Yes,Male,After_16:00,0.248779384,0.286389134,3.420736194,8.457091744,7.229097253,4.589189983,7069.0,20.3142978,337.35978900000003,4729.304226,44870.43421,No,164396.5667,18.36735662,189.4302735,26.20471693,21522.81642,70.0,30-45,2.0,,9.0,Public_or_other,Industry_or_other,477.77639919999996,0.0,Yes
9749,1.0,874.2660394,89611.09825,Healthcare,291.4220131,No,307.4959825,Yes,Female,After_16:00,0.106612706,0.9362992529999999,6.646988695,5.130837744,7.624208267999999,5.217373769,4826.0,84.47164251,531.8480923000001,4138.65601,62918.1015,No,94553.77925,23.06183194,251.31147430000001,78.59570129999999,85228.21175,80.0,30-45,2.0,838.6046727999999,14.0,Foot_or_bicycle,Student_or_Unemployed,658.383583,2.0,Yes
7937,7.0,1025.5291300000001,137547.6249,Education,341.8430432,No,402.3707009,Yes,Male,After_16:00,0.640515901,0.603301905,4.247934318,3.3877178260000003,5.634391817999999,8.78900347,9190.0,79.33308309999998,307.3431738,4638.393357,40967.18428,No,161902.18099999998,17.53120571,232.1946864,69.71295641,117208.5092,100.0,Below_30,3.0,524.224806,14.0,Motorcycle_or_truck,Student_or_Unemployed,414.75775899999996,1.0,Yes
7984,7.0,1298.703451,229101.3596,Environment,432.90115030000004,Yes,529.2232636,No,Female,By_16:00,0.951800544,0.065079375,6.894698101,7.046820642,4.5144585919999995,2.580538734,9818.0,37.98512656,662.7350639,6617.702763,70564.16758,Yes,280077.2627,25.74364123,209.2929459,62.08740699,187846.3071,90.0,45_and_up,2.0,835.2222967,13.0,Motorcycle_or_truck,Public_Sector,371.6768257,0.0,Yes
4879,8.0,1041.0882,85053.71336000001,Education,347.0293999,Yes,245.0908003,Yes,Male,By_16:00,0.9190003529999999,0.513780925,6.6258438139999996,2.282579495,2.1664645869999997,2.757397098,3331.0,11.89618667,298.3488972,3047.605798,41791.63059,Yes,60069.50041,17.27277908,339.5186956,10.21826416,120786.4338,100.0,Below_30,1.0,592.0921137999999,12.0,Public_or_other,Public_Sector,598.1380525000001,1.0,Yes
2181,7.0,135.7165,21958.366719999998,Environment,45.23883334,No,485.38755539999994,Yes,Female,After_16:00,0.596317998,0.804106746,6.954425452000001,2.74185267,9.244034092,2.206754754,4807.0,54.37532463,439.0311412,5731.937836,54141.27997999999,No,235601.0789,20.95306997,70.32666367,67.59982281,2101.790876,90.0,45_and_up,4.0,677.7363531000001,9.0,Public_or_other,Public_Sector,468.139141,0.0,Yes
2860,3.0,511.54215089999997,78318.1827,Social,170.5140503,No,459.3063302,Yes,Female,By_16:00,0.8244039259999999,0.642117939,4.917713224,6.49538483,5.636053665,1.530592716,3210.0,16.88465187,453.3417847,5499.746871,54367.62401,No,210962.305,21.29182436,81.18596367,92.9352002,29255.5554,70.0,45_and_up,3.0,677.67897,9.0,Car,Hightech,447.4814615,2.0,No
544,10.0,969.5672512,108514.7415,Environment,323.18908369999997,No,335.762397,Yes,Male,After_16:00,0.7469488759999999,0.9082312790000001,8.894716436,2.94627602,7.152330186,7.100914409,3476.0,,370.773747,4099.171464,47811.65652,No,112736.3873,19.25548615,212.9556878,33.66008454,104784.3729,90.0,Below_30,0.0,637.7464384,8.0,Car,Hightech,540.9476528,0.0,Yes
8147,10.0,30.91336258,4680.312271,Military,10.30445419,No,454.2028313999999,Yes,Male,After_16:00,0.7107079690000001,0.738714522,0.432226681,3.1458514460000004,7.04579507,6.403669235,7670.0,59.44992793,398.9157743,5339.859863000001,49143.14092,Maybe,206300.2121,19.97287597,140.7594512,86.24059376,126.4862304,30.0,30-45,3.0,611.1494982999999,7.0,Foot_or_bicycle,Services_or_Retail,413.4100366,0.0,No
8377,5.0,142.50300269999997,22532.856490000002,Social,47.50100089,No,474.3659306,Yes,Female,By_16:00,0.9185894240000001,0.899360446,8.694419663,7.865731997999999,3.449659902,4.688581522,3748.0,9.05010358,445.47015580000004,5634.599618,54012.736560000005,No,225023.0361,21.10616393,79.39448772,5.864768102999999,2313.846086,70.0,Below_30,3.0,672.5098046,7.0,Public_or_other,Student_or_Unemployed,448.3001426,1.0,No
6599,4.0,352.77162549999997,40208.83911,Education,117.59054180000001,No,341.93939819999997,Yes,Female,By_16:00,0.45364144,0.7303606009999999,6.8157429810000005,5.286469255,3.3381659960000003,7.490930327,4608.0,49.67091638,392.5309443,4204.455870000001,46891.501430000004,No,116922.552,19.81239371,206.9336714,,13955.126069999998,100.0,45_and_up,3.0,597.8208357999999,9.0,Public_or_other,Industry_or_other,420.6980921,0.0,Yes
9067,10.0,730.466223,76114.55709,Financial,243.488741,No,312.5999041,,Male,By_16:00,0.9507769890000001,0.022586785,2.569698254,0.629738425,0.022079718999999998,3.506321919,3781.0,59.76107046,352.96972589999996,3831.938493,42567.89153,No,97718.70004,18.78748855,261.5332037,91.05899702,59540.25574,60.0,Below_30,4.0,544.9352457,6.0,Motorcycle_or_truck,Services_or_Retail,392.00500389999996,0.0,No
5095,7.0,1100.046715,200251.5951,Social,366.6822382,Yes,546.1175216,No,Female,By_16:00,0.793597375,0.45666053799999995,8.894805082000001,6.719163244,2.434461706,3.3705740719999997,6765.0,96.37907371,277.55337589999993,6016.281968,45790.92103,Yes,298244.3474,16.65993325,257.7941838,65.16807843,134832.5461,70.0,Below_30,3.0,615.3370316,11.0,Foot_or_bicycle,Services_or_Retail,621.8544822,0.0,No
9558,4.0,533.5789648,91168.71166,Foreign_Affairs,177.8596549,No,512.5879259999999,No,Female,By_16:00,0.013554021000000001,0.7670239659999999,5.918597849,4.73799282,5.285222561,0.056231392000000005,9785.0,6.142693991,448.1434853999999,6022.166231,55160.51229,Maybe,262746.3819,21.16939974,66.29987119,51.04816912,31821.916510000003,40.0,30-45,2.0,684.9148582,,Public_or_other,Public_Sector,460.6538575,0.0,Yes
6808,10.0,385.1375999,37260.215130000004,Financial,128.3792,No,290.2356078,Yes,Female,By_16:00,0.558300582,0.255773248,4.85869081,7.075543108,9.279780127,2.418367183,7846.0,44.41698422,513.9026828,3930.161444,60633.48627,No,84236.70803,,249.42293650000002,93.41201589,16619.59818,60.0,30-45,0.0,808.6504603999999,8.0,Car,Hightech,634.2289702,0.0,No
9156,10.0,656.4812016,155293.905,Financial,218.8270672,No,709.6649742000001,No,Male,After_16:00,0.140706627,0.8566863570000001,2.432040877,9.979412796,7.824837076000001,0.425833552,9378.0,12.79935436,674.955746,8446.561234,78213.9807,No,503624.3756,25.97991043,274.5460164,39.17513217,48114.11241,60.0,30-45,3.0,942.6270266,5.0,Public_or_other,Services_or_Retail,528.4007157,0.0,No
7242,5.0,111.94734040000002,14881.21535,Environment,37.31578014,No,398.79148439999994,Yes,Male,After_16:00,0.03314346,0.16203222,7.822534265,1.105626328,9.287854505,1.176973723,,97.74509335,338.1591724,4664.233188,45509.522939999995,No,159034.64800000002,18.38910472,191.0368128,65.97566335,1439.783227,90.0,Below_30,1.0,598.0774888,13.0,Foot_or_bicycle,Services_or_Retail,507.7101705,0.0,No
7300,10.0,952.3124928999999,97178.44228999999,Healthcare,317.43749760000003,No,306.13409889999997,Yes,Male,After_16:00,0.969966214,0.019055813,2.383659594,2.54019487,1.965447292,5.428161505,6434.0,0.528264511,529.1714394999999,4119.683868,63281.525570000005,No,93718.0865,23.00372664,269.21311910000003,64.61688860000001,101094.0024,80.0,Below_30,3.0,849.1183733999999,13.0,Public_or_other,Student_or_Unemployed,684.501336,0.0,No
4958,6.0,1308.9973320000001,162547.9903,Social,436.3324438,Yes,372.5324408,Yes,Female,After_16:00,0.203685225,0.24756456899999998,5.27421992,6.093384286,9.966578707,4.488865635,4013.0,31.83041064,494.92318550000005,4715.170779,58434.05506,Yes,138780.4194,22.24686912,134.8748894,72.81730026,190832.33399999997,70.0,45_and_up,3.0,754.5786486000001,9.0,Motorcycle_or_truck,Hightech,543.7890751,0.0,No
4220,9.0,436.89094589999996,44745.33943,Healthcare,145.6303153,No,307.2529187,Yes,Female,By_16:00,0.506748904,0.505531762,6.240353521,8.415106689,1.072599334,3.1644612710000004,9942.0,69.53068655,409.4170042,3891.3631950000004,47271.27849,No,94404.35605,20.23405555,233.5612775,23.46601158,21363.81905,80.0,Below_30,0.0,601.2575204,7.0,Foot_or_bicycle,Industry_or_other,404.1138495,0.0,No
9076,1.0,279.6166035,25949.56411,Environment,93.20553449,No,278.4122666,Yes,Male,After_16:00,0.020899057,0.198492544,4.531985722,6.904850856,0.892229849,4.615036283999999,9077.0,37.10421557,495.47198080000004,3775.066627,59458.23242000001,No,77513.39018,22.25919991,271.0172974,54.12912697,8790.477194,90.0,45_and_up,1.0,801.7543882,14.0,Car,Services_or_Retail,655.9767577,0.0,Yes
8172,9.0,284.4007026,47624.76635,Education,,No,502.36971189999997,No,Female,After_16:00,0.754587584,0.437361965,2.7736887269999997,7.025182857000001,6.150009686000001,3.4906498760000004,5695.0,12.77359801,438.89246069999996,5901.48204,54686.23161,No,252375.3274,20.9497604,,93.10589216,9091.884642,100.0,45_and_up,3.0,685.1217,10.0,Motorcycle_or_truck,Industry_or_other,479.7630284,1.0,Yes
8085,1.0,244.233533,28511.86395,Military,81.41117767,No,350.2205074,Yes,Female,By_16:00,0.388192418,0.429524035,0.046136372,6.659382759,2.668583759,8.939962629,8128.0,11.06100522,481.6243335,4465.453740999999,53898.300820000004,Maybe,122654.4038,21.94594116,176.04683480000003,70.29100675,6719.191028,30.0,30-45,2.0,673.1492883,5.0,Foot_or_bicycle,Industry_or_other,409.33067489999996,0.0,Yes
